isBest	lncRNA_gene	lncRNA_transcript	partnerRNA_gene	partnerRNA_transcript	direction	type	distance	subtype	location
0	MSTRG.11009	MSTRG.11009.26	SoffiXsponR570.01Ag391100.v2.1	SoffiXsponR570.01Ag391100.1.v2.1	antisense	intergenic	6930	divergent	upstream
0	MSTRG.11009	MSTRG.11009.26	SoffiXsponR570.01Ag391000.v2.1	SoffiXsponR570.01Ag391000.2.v2.1	sense	intergenic	9966	same_strand	downstream
1	MSTRG.69385	MSTRG.69385.1	SoffiXsponR570.04Cg034900.v2.1	SoffiXsponR570.04Cg034900.1.v2.1	sense	intergenic	15203	same_strand	downstream
0	MSTRG.69385	MSTRG.69385.1	SoffiXsponR570.04Cg035000.v2.1	SoffiXsponR570.04Cg035000.1.v2.1	antisense	intergenic	17654	convergent	downstream
1	MSTRG.116190	MSTRG.116190.4	SoffiXsponR570.07Eg064000.v2.1	SoffiXsponR570.07Eg064000.2.v2.1	antisense	intergenic	1997	convergent	downstream
0	MSTRG.116190	MSTRG.116190.4	SoffiXsponR570.07Eg064000.v2.1	SoffiXsponR570.07Eg064000.1.v2.1	antisense	intergenic	2040	convergent	downstream
1	MSTRG.99328	MSTRG.99328.1	SoffiXsponR570.06Cg072300.v2.1	SoffiXsponR570.06Cg072300.1.v2.1	antisense	genic	0	containing	intronic
0	MSTRG.99328	MSTRG.99328.1	SoffiXsponR570.06Cg072400.v2.1	SoffiXsponR570.06Cg072400.3.v2.1	antisense	intergenic	1491	convergent	downstream
0	MSTRG.99328	MSTRG.99328.1	SoffiXsponR570.06Cg072400.v2.1	SoffiXsponR570.06Cg072400.4.v2.1	antisense	intergenic	3129	convergent	downstream
0	MSTRG.99328	MSTRG.99328.1	SoffiXsponR570.06Cg072200.v2.1	SoffiXsponR570.06Cg072200.1.v2.1	antisense	genic	0	containing	intronic
0	MSTRG.99328	MSTRG.99328.1	SoffiXsponR570.06Cg072400.v2.1	SoffiXsponR570.06Cg072400.1.v2.1	antisense	intergenic	142	convergent	downstream
0	MSTRG.99328	MSTRG.99328.1	SoffiXsponR570.06Cg072400.v2.1	SoffiXsponR570.06Cg072400.2.v2.1	antisense	intergenic	1432	convergent	downstream
1	MSTRG.140532	MSTRG.140532.1	SoffiXsponR570.6us88g107600.v2.1	SoffiXsponR570.6us88g107600.1.v2.1	strand_unknow	intergenic	4693	unknow strand(s)	upstream
0	MSTRG.140532	MSTRG.140532.1	SoffiXsponR570.6us88g107700.v2.1	SoffiXsponR570.6us88g107700.1.v2.1	strand_unknow	intergenic	9093	unknow strand(s)	upstream
1	MSTRG.44269	MSTRG.44269.3	SoffiXsponR570.02Fg007300.v2.1	SoffiXsponR570.02Fg007300.1.v2.1	antisense	intergenic	1423	convergent	downstream
0	MSTRG.44269	MSTRG.44269.3	SoffiXsponR570.02Fg007100.v2.1	SoffiXsponR570.02Fg007100.1.v2.1	sense	intergenic	9600	same_strand	downstream
0	MSTRG.44269	MSTRG.44269.3	SoffiXsponR570.02Fg007400.v2.1	SoffiXsponR570.02Fg007400.2.v2.1	antisense	intergenic	6175	convergent	downstream
0	MSTRG.44269	MSTRG.44269.3	SoffiXsponR570.02Fg007400.v2.1	SoffiXsponR570.02Fg007400.1.v2.1	antisense	intergenic	5749	convergent	downstream
0	MSTRG.44269	MSTRG.44269.3	SoffiXsponR570.02Fg007200.v2.1	SoffiXsponR570.02Fg007200.1.v2.1	sense	intergenic	2706	same_strand	downstream
1	MSTRG.78355	MSTRG.78355.1	SoffiXsponR570.05Ag332700.v2.1	SoffiXsponR570.05Ag332700.1.v2.1	strand_unknow	intergenic	5058	unknow strand(s)	downstream
0	MSTRG.78355	MSTRG.78355.1	SoffiXsponR570.05Ag332700.v2.1	SoffiXsponR570.05Ag332700.3.v2.1	strand_unknow	intergenic	5075	unknow strand(s)	downstream
0	MSTRG.78355	MSTRG.78355.1	SoffiXsponR570.05Ag332700.v2.1	SoffiXsponR570.05Ag332700.2.v2.1	strand_unknow	intergenic	5075	unknow strand(s)	downstream
1	MSTRG.72224	MSTRG.72224.2	SoffiXsponR570.04Dg136600.v2.1	SoffiXsponR570.04Dg136600.1.v2.1	antisense	intergenic	98013	convergent	downstream
1	MSTRG.118786	MSTRG.118786.1	SoffiXsponR570.7_10Ag186300.v2.1	SoffiXsponR570.7_10Ag186300.1.v2.1	sense	intergenic	37307	same_strand	downstream
1	MSTRG.133091	MSTRG.133091.1	SoffiXsponR570.09Ag098200.v2.1	SoffiXsponR570.09Ag098200.1.v2.1	antisense	genic	0	containing	intronic
0	MSTRG.133091	MSTRG.133091.1	SoffiXsponR570.09Ag098100.v2.1	SoffiXsponR570.09Ag098100.1.v2.1	sense	intergenic	4461	same_strand	upstream
1	MSTRG.21899	MSTRG.21899.7	SoffiXsponR570.01Dg298500.v2.1	SoffiXsponR570.01Dg298500.1.v2.1	sense	intergenic	17	same_strand	downstream
0	MSTRG.21899	MSTRG.21899.7	SoffiXsponR570.01Dg298400.v2.1	SoffiXsponR570.01Dg298400.1.v2.1	sense	intergenic	3925	same_strand	downstream
0	MSTRG.21899	MSTRG.21899.7	SoffiXsponR570.01Dg298600.v2.1	SoffiXsponR570.01Dg298600.2.v2.1	sense	intergenic	6379	same_strand	upstream
0	MSTRG.21899	MSTRG.21899.7	SoffiXsponR570.01Dg298600.v2.1	SoffiXsponR570.01Dg298600.1.v2.1	sense	intergenic	6139	same_strand	upstream
0	MSTRG.21899	MSTRG.21899.7	SoffiXsponR570.01Dg298300.v2.1	SoffiXsponR570.01Dg298300.2.v2.1	sense	intergenic	9603	same_strand	downstream
0	MSTRG.21899	MSTRG.21899.7	SoffiXsponR570.01Dg298300.v2.1	SoffiXsponR570.01Dg298300.1.v2.1	sense	intergenic	9556	same_strand	downstream
1	MSTRG.89702	MSTRG.89702.1	SoffiXsponR570.05Fg046600.v2.1	SoffiXsponR570.05Fg046600.1.v2.1	sense	intergenic	2228	same_strand	upstream
0	MSTRG.89702	MSTRG.89702.1	SoffiXsponR570.05Fg046700.v2.1	SoffiXsponR570.05Fg046700.1.v2.1	sense	intergenic	8408	same_strand	upstream
1	MSTRG.118231	MSTRG.118231.2	SoffiXsponR570.7_10Ag109300.v2.1	SoffiXsponR570.7_10Ag109300.1.v2.1	sense	intergenic	2604	same_strand	upstream
0	MSTRG.118231	MSTRG.118231.2	SoffiXsponR570.7_10Ag109200.v2.1	SoffiXsponR570.7_10Ag109200.2.v2.1	antisense	intergenic	7714	convergent	downstream
0	MSTRG.118231	MSTRG.118231.2	SoffiXsponR570.7_10Ag109200.v2.1	SoffiXsponR570.7_10Ag109200.3.v2.1	antisense	intergenic	7740	convergent	downstream
0	MSTRG.118231	MSTRG.118231.2	SoffiXsponR570.7_10Ag109200.v2.1	SoffiXsponR570.7_10Ag109200.1.v2.1	antisense	intergenic	7728	convergent	downstream
1	MSTRG.92049	MSTRG.92049.2	SoffiXsponR570.05Gg069800.v2.1	SoffiXsponR570.05Gg069800.1.v2.1	sense	intergenic	2716	same_strand	upstream
1	MSTRG.53949	MSTRG.53949.2	SoffiXsponR570.03Bg239900.v2.1	SoffiXsponR570.03Bg239900.1.v2.1	sense	intergenic	1416	same_strand	downstream
0	MSTRG.53949	MSTRG.53949.2	SoffiXsponR570.03Bg239800.v2.1	SoffiXsponR570.03Bg239800.1.v2.1	sense	intergenic	2730	same_strand	upstream
1	MSTRG.53981	MSTRG.53981.2	SoffiXsponR570.03Bg244000.v2.1	SoffiXsponR570.03Bg244000.4.v2.1	antisense	genic	0	overlapping	exonic
0	MSTRG.53981	MSTRG.53981.2	SoffiXsponR570.03Bg244000.v2.1	SoffiXsponR570.03Bg244000.1.v2.1	antisense	genic	0	overlapping	exonic
0	MSTRG.53981	MSTRG.53981.2	SoffiXsponR570.03Bg244000.v2.1	SoffiXsponR570.03Bg244000.3.v2.1	antisense	genic	0	overlapping	exonic
0	MSTRG.53981	MSTRG.53981.2	SoffiXsponR570.03Bg244000.v2.1	SoffiXsponR570.03Bg244000.2.v2.1	antisense	genic	0	overlapping	exonic
1	MSTRG.125933	MSTRG.125933.1	SoffiXsponR570.08Dg057500.v2.1	SoffiXsponR570.08Dg057500.1.v2.1	sense	intergenic	12082	same_strand	downstream
0	MSTRG.125933	MSTRG.125933.1	SoffiXsponR570.08Dg057600.v2.1	SoffiXsponR570.08Dg057600.1.v2.1	antisense	intergenic	19075	convergent	downstream
1	MSTRG.86845	MSTRG.86845.7	SoffiXsponR570.05Dg379300.v2.1	SoffiXsponR570.05Dg379300.1.v2.1	sense	intergenic	2111	same_strand	downstream
0	MSTRG.86845	MSTRG.86845.7	SoffiXsponR570.05Dg379400.v2.1	SoffiXsponR570.05Dg379400.1.v2.1	sense	intergenic	5203	same_strand	upstream
1	MSTRG.59140	MSTRG.59140.1	SoffiXsponR570.03Dg252900.v2.1	SoffiXsponR570.03Dg252900.1.v2.1	antisense	intergenic	8009	divergent	upstream
0	MSTRG.59140	MSTRG.59140.1	SoffiXsponR570.03Dg252900.v2.1	SoffiXsponR570.03Dg252900.2.v2.1	antisense	intergenic	8335	divergent	upstream
1	MSTRG.34858	MSTRG.34858.1	SoffiXsponR570.02Bg395100.v2.1	SoffiXsponR570.02Bg395100.1.v2.1	strand_unknow	intergenic	10402	unknow strand(s)	upstream
0	MSTRG.34858	MSTRG.34858.1	SoffiXsponR570.02Bg395000.v2.1	SoffiXsponR570.02Bg395000.1.v2.1	strand_unknow	intergenic	14277	unknow strand(s)	downstream
1	MSTRG.29817	MSTRG.29817.3	SoffiXsponR570.02Ag148600.v2.1	SoffiXsponR570.02Ag148600.1.v2.1	sense	intergenic	6246	same_strand	upstream
0	MSTRG.29817	MSTRG.29817.3	SoffiXsponR570.02Ag148500.v2.1	SoffiXsponR570.02Ag148500.1.v2.1	sense	intergenic	6727	same_strand	downstream
1	MSTRG.5218	MSTRG.5218.1	SoffiXsponR570.10Dg134200.v2.1	SoffiXsponR570.10Dg134200.1.v2.1	antisense	genic	0	overlapping	exonic
0	MSTRG.5218	MSTRG.5218.1	SoffiXsponR570.10Dg134300.v2.1	SoffiXsponR570.10Dg134300.1.v2.1	sense	intergenic	5935	same_strand	downstream
0	MSTRG.5218	MSTRG.5218.1	SoffiXsponR570.10Dg134100.v2.1	SoffiXsponR570.10Dg134100.1.v2.1	sense	intergenic	2030	same_strand	upstream
1	MSTRG.12199	MSTRG.12199.16	SoffiXsponR570.01Ag529500.v2.1	SoffiXsponR570.01Ag529500.1.v2.1	antisense	intergenic	1955	divergent	upstream
0	MSTRG.12199	MSTRG.12199.16	SoffiXsponR570.01Ag529600.v2.1	SoffiXsponR570.01Ag529600.3.v2.1	antisense	intergenic	7078	divergent	upstream
0	MSTRG.12199	MSTRG.12199.16	SoffiXsponR570.01Ag529600.v2.1	SoffiXsponR570.01Ag529600.2.v2.1	antisense	intergenic	7037	divergent	upstream
0	MSTRG.12199	MSTRG.12199.16	SoffiXsponR570.01Ag529400.v2.1	SoffiXsponR570.01Ag529400.1.v2.1	antisense	intergenic	2679	convergent	downstream
0	MSTRG.12199	MSTRG.12199.16	SoffiXsponR570.01Ag529600.v2.1	SoffiXsponR570.01Ag529600.1.v2.1	antisense	intergenic	6946	divergent	upstream
1	MSTRG.76217	MSTRG.76217.1	SoffiXsponR570.05Ag017200.v2.1	SoffiXsponR570.05Ag017200.1.v2.1	antisense	genic	0	nested	intronic
1	MSTRG.91619	MSTRG.91619.1	SoffiXsponR570.05Gg013200.v2.1	SoffiXsponR570.05Gg013200.1.v2.1	strand_unknow	intergenic	4224	unknow strand(s)	upstream
1	MSTRG.785	MSTRG.785.6	SoffiXsponR570.10Ag105900.v2.1	SoffiXsponR570.10Ag105900.1.v2.1	antisense	genic	0	containing	intronic
0	MSTRG.785	MSTRG.785.6	SoffiXsponR570.10Ag105800.v2.1	SoffiXsponR570.10Ag105800.1.v2.1	sense	intergenic	1011	same_strand	upstream
0	MSTRG.785	MSTRG.785.6	SoffiXsponR570.10Ag106000.v2.1	SoffiXsponR570.10Ag106000.1.v2.1	antisense	intergenic	4479	divergent	upstream
0	MSTRG.785	MSTRG.785.6	SoffiXsponR570.10Ag106100.v2.1	SoffiXsponR570.10Ag106100.3.v2.1	antisense	intergenic	8364	divergent	upstream
0	MSTRG.785	MSTRG.785.6	SoffiXsponR570.10Ag106100.v2.1	SoffiXsponR570.10Ag106100.1.v2.1	antisense	intergenic	8105	divergent	upstream
0	MSTRG.785	MSTRG.785.6	SoffiXsponR570.10Ag106100.v2.1	SoffiXsponR570.10Ag106100.2.v2.1	antisense	intergenic	8317	divergent	upstream
1	MSTRG.110139	MSTRG.110139.3	SoffiXsponR570.07Bg046400.v2.1	SoffiXsponR570.07Bg046400.1.v2.1	antisense	intergenic	36105	divergent	upstream
0	MSTRG.110139	MSTRG.110139.3	SoffiXsponR570.07Bg046400.v2.1	SoffiXsponR570.07Bg046400.2.v2.1	antisense	intergenic	36105	divergent	upstream
0	MSTRG.110139	MSTRG.110139.3	SoffiXsponR570.07Bg046400.v2.1	SoffiXsponR570.07Bg046400.3.v2.1	antisense	intergenic	36105	divergent	upstream
1	MSTRG.134561	MSTRG.134561.1	SoffiXsponR570.09Bg130200.v2.1	SoffiXsponR570.09Bg130200.1.v2.1	sense	intergenic	25127	same_strand	downstream
1	MSTRG.11282	MSTRG.11282.1	SoffiXsponR570.01Ag423200.v2.1	SoffiXsponR570.01Ag423200.1.v2.1	sense	intergenic	2334	same_strand	upstream
0	MSTRG.11282	MSTRG.11282.1	SoffiXsponR570.01Ag423300.v2.1	SoffiXsponR570.01Ag423300.2.v2.1	sense	intergenic	7133	same_strand	downstream
0	MSTRG.11282	MSTRG.11282.1	SoffiXsponR570.01Ag423300.v2.1	SoffiXsponR570.01Ag423300.4.v2.1	sense	intergenic	7133	same_strand	downstream
0	MSTRG.11282	MSTRG.11282.1	SoffiXsponR570.01Ag423100.v2.1	SoffiXsponR570.01Ag423100.2.v2.1	antisense	intergenic	6272	convergent	downstream
0	MSTRG.11282	MSTRG.11282.1	SoffiXsponR570.01Ag423300.v2.1	SoffiXsponR570.01Ag423300.1.v2.1	sense	intergenic	7110	same_strand	downstream
0	MSTRG.11282	MSTRG.11282.1	SoffiXsponR570.01Ag423100.v2.1	SoffiXsponR570.01Ag423100.1.v2.1	antisense	intergenic	6346	convergent	downstream
0	MSTRG.11282	MSTRG.11282.1	SoffiXsponR570.01Ag423300.v2.1	SoffiXsponR570.01Ag423300.3.v2.1	sense	intergenic	7131	same_strand	downstream
0	MSTRG.11282	MSTRG.11282.1	SoffiXsponR570.01Ag423200.v2.1	SoffiXsponR570.01Ag423200.2.v2.1	sense	intergenic	2334	same_strand	upstream
1	MSTRG.84418	MSTRG.84418.1	SoffiXsponR570.05Dg018000.v2.1	SoffiXsponR570.05Dg018000.1.v2.1	strand_unknow	intergenic	8647	unknow strand(s)	upstream
0	MSTRG.84418	MSTRG.84418.1	SoffiXsponR570.05Dg018000.v2.1	SoffiXsponR570.05Dg018000.2.v2.1	strand_unknow	intergenic	8667	unknow strand(s)	upstream
1	MSTRG.134978	MSTRG.134978.5	SoffiXsponR570.09Cg013600.v2.1	SoffiXsponR570.09Cg013600.1.v2.1	antisense	genic	0	overlapping	exonic
0	MSTRG.134978	MSTRG.134978.5	SoffiXsponR570.09Cg013500.v2.1	SoffiXsponR570.09Cg013500.3.v2.1	sense	intergenic	4950	same_strand	downstream
0	MSTRG.134978	MSTRG.134978.5	SoffiXsponR570.09Cg013700.v2.1	SoffiXsponR570.09Cg013700.1.v2.1	antisense	intergenic	7785	convergent	downstream
0	MSTRG.134978	MSTRG.134978.5	SoffiXsponR570.09Cg013500.v2.1	SoffiXsponR570.09Cg013500.2.v2.1	sense	intergenic	4866	same_strand	downstream
0	MSTRG.134978	MSTRG.134978.5	SoffiXsponR570.09Cg013500.v2.1	SoffiXsponR570.09Cg013500.1.v2.1	sense	intergenic	4867	same_strand	downstream
1	MSTRG.76219	MSTRG.76219.1	SoffiXsponR570.05Ag017900.v2.1	SoffiXsponR570.05Ag017900.2.v2.1	antisense	intergenic	790	divergent	upstream
0	MSTRG.76219	MSTRG.76219.1	SoffiXsponR570.05Ag017900.v2.1	SoffiXsponR570.05Ag017900.1.v2.1	antisense	intergenic	809	divergent	upstream
1	MSTRG.74313	MSTRG.74313.1	SoffiXsponR570.04Fg048600.v2.1	SoffiXsponR570.04Fg048600.1.v2.1	sense	intergenic	14559	same_strand	downstream
1	MSTRG.117643	MSTRG.117643.1	SoffiXsponR570.7_10Ag029800.v2.1	SoffiXsponR570.7_10Ag029800.3.v2.1	strand_unknow	genic	0	nested	intronic
0	MSTRG.117643	MSTRG.117643.1	SoffiXsponR570.7_10Ag029800.v2.1	SoffiXsponR570.7_10Ag029800.2.v2.1	strand_unknow	genic	0	nested	intronic
0	MSTRG.117643	MSTRG.117643.1	SoffiXsponR570.7_10Ag029900.v2.1	SoffiXsponR570.7_10Ag029900.1.v2.1	strand_unknow	intergenic	9514	unknow strand(s)	downstream
0	MSTRG.117643	MSTRG.117643.1	SoffiXsponR570.7_10Ag029800.v2.1	SoffiXsponR570.7_10Ag029800.4.v2.1	strand_unknow	genic	0	nested	intronic
0	MSTRG.117643	MSTRG.117643.1	SoffiXsponR570.7_10Ag029800.v2.1	SoffiXsponR570.7_10Ag029800.1.v2.1	strand_unknow	genic	0	nested	intronic
1	MSTRG.136079	MSTRG.136079.4	SoffiXsponR570.09Cg168700.v2.1	SoffiXsponR570.09Cg168700.1.v2.1	antisense	intergenic	7155	divergent	upstream
1	MSTRG.113863	MSTRG.113863.1	SoffiXsponR570.07Cg276900.v2.1	SoffiXsponR570.07Cg276900.1.v2.1	strand_unknow	genic	0	nested	intronic
0	MSTRG.113863	MSTRG.113863.1	SoffiXsponR570.07Cg276800.v2.1	SoffiXsponR570.07Cg276800.1.v2.1	strand_unknow	intergenic	2188	unknow strand(s)	downstream
0	MSTRG.113863	MSTRG.113863.1	SoffiXsponR570.07Cg276900.v2.1	SoffiXsponR570.07Cg276900.2.v2.1	strand_unknow	genic	0	nested	intronic
0	MSTRG.113863	MSTRG.113863.1	SoffiXsponR570.07Cg276800.v2.1	SoffiXsponR570.07Cg276800.3.v2.1	strand_unknow	intergenic	3485	unknow strand(s)	downstream
0	MSTRG.113863	MSTRG.113863.1	SoffiXsponR570.07Cg276800.v2.1	SoffiXsponR570.07Cg276800.2.v2.1	strand_unknow	intergenic	2200	unknow strand(s)	downstream
0	MSTRG.113863	MSTRG.113863.1	SoffiXsponR570.07Cg276700.v2.1	SoffiXsponR570.07Cg276700.1.v2.1	strand_unknow	intergenic	7610	unknow strand(s)	downstream
1	MSTRG.76676	MSTRG.76676.2	SoffiXsponR570.05Ag077800.v2.1	SoffiXsponR570.05Ag077800.1.v2.1	sense	intergenic	250	same_strand	downstream
0	MSTRG.76676	MSTRG.76676.2	SoffiXsponR570.05Ag077700.v2.1	SoffiXsponR570.05Ag077700.1.v2.1	sense	intergenic	2879	same_strand	downstream
0	MSTRG.76676	MSTRG.76676.2	SoffiXsponR570.05Ag077900.v2.1	SoffiXsponR570.05Ag077900.1.v2.1	sense	intergenic	3156	same_strand	upstream
1	MSTRG.65527	MSTRG.65527.1	SoffiXsponR570.04Ag068800.v2.1	SoffiXsponR570.04Ag068800.2.v2.1	strand_unknow	intergenic	6335	unknow strand(s)	downstream
0	MSTRG.65527	MSTRG.65527.1	SoffiXsponR570.04Ag068800.v2.1	SoffiXsponR570.04Ag068800.1.v2.1	strand_unknow	intergenic	6733	unknow strand(s)	downstream
0	MSTRG.65527	MSTRG.65527.1	SoffiXsponR570.04Ag068900.v2.1	SoffiXsponR570.04Ag068900.1.v2.1	strand_unknow	intergenic	6655	unknow strand(s)	upstream
1	MSTRG.129058	MSTRG.129058.2	SoffiXsponR570.8_10Ag150600.v2.1	SoffiXsponR570.8_10Ag150600.1.v2.1	sense	intergenic	10259	same_strand	downstream
1	MSTRG.92668	MSTRG.92668.1	SoffiXsponR570.05Gg148700.v2.1	SoffiXsponR570.05Gg148700.1.v2.1	strand_unknow	intergenic	65	unknow strand(s)	upstream
1	MSTRG.59839	MSTRG.59839.3	SoffiXsponR570.03Dg340400.v2.1	SoffiXsponR570.03Dg340400.1.v2.1	sense	intergenic	1676	same_strand	upstream
0	MSTRG.59839	MSTRG.59839.3	SoffiXsponR570.03Dg340400.v2.1	SoffiXsponR570.03Dg340400.3.v2.1	sense	intergenic	1918	same_strand	upstream
0	MSTRG.59839	MSTRG.59839.3	SoffiXsponR570.03Dg340400.v2.1	SoffiXsponR570.03Dg340400.2.v2.1	sense	intergenic	1963	same_strand	upstream
1	MSTRG.128252	MSTRG.128252.1	SoffiXsponR570.8_10Ag049300.v2.1	SoffiXsponR570.8_10Ag049300.2.v2.1	strand_unknow	intergenic	20424	unknow strand(s)	downstream
0	MSTRG.128252	MSTRG.128252.1	SoffiXsponR570.8_10Ag049300.v2.1	SoffiXsponR570.8_10Ag049300.1.v2.1	strand_unknow	intergenic	20525	unknow strand(s)	downstream
0	MSTRG.128252	MSTRG.128252.1	SoffiXsponR570.8_10Ag049200.v2.1	SoffiXsponR570.8_10Ag049200.1.v2.1	strand_unknow	intergenic	29494	unknow strand(s)	upstream
1	MSTRG.106513	MSTRG.106513.1	SoffiXsponR570.6_9Ag181300.v2.1	SoffiXsponR570.6_9Ag181300.1.v2.1	sense	intergenic	87814	same_strand	downstream
0	MSTRG.106513	MSTRG.106513.1	SoffiXsponR570.6_9Ag181400.v2.1	SoffiXsponR570.6_9Ag181400.1.v2.1	antisense	intergenic	88481	convergent	downstream
1	MSTRG.142279	MSTRG.142279.2	SoffiXsponR570.4us91g019300.v2.1	SoffiXsponR570.4us91g019300.1.v2.1	antisense	intergenic	1537	divergent	upstream
1	MSTRG.131000	MSTRG.131000.1	SoffiXsponR570.8_5Ag080500.v2.1	SoffiXsponR570.8_5Ag080500.1.v2.1	strand_unknow	genic	0	nested	intronic
0	MSTRG.131000	MSTRG.131000.1	SoffiXsponR570.8_5Ag080600.v2.1	SoffiXsponR570.8_5Ag080600.1.v2.1	strand_unknow	genic	0	nested	intronic
1	MSTRG.49968	MSTRG.49968.1	SoffiXsponR570.03Ag065200.v2.1	SoffiXsponR570.03Ag065200.1.v2.1	antisense	intergenic	3	divergent	upstream
0	MSTRG.49968	MSTRG.49968.1	SoffiXsponR570.03Ag065400.v2.1	SoffiXsponR570.03Ag065400.1.v2.1	sense	intergenic	5473	same_strand	upstream
0	MSTRG.49968	MSTRG.49968.1	SoffiXsponR570.03Ag065500.v2.1	SoffiXsponR570.03Ag065500.1.v2.1	antisense	intergenic	9255	convergent	downstream
0	MSTRG.49968	MSTRG.49968.1	SoffiXsponR570.03Ag065400.v2.1	SoffiXsponR570.03Ag065400.2.v2.1	sense	intergenic	5473	same_strand	upstream
0	MSTRG.49968	MSTRG.49968.1	SoffiXsponR570.03Ag065100.v2.1	SoffiXsponR570.03Ag065100.1.v2.1	sense	intergenic	1510	same_strand	downstream
0	MSTRG.49968	MSTRG.49968.1	SoffiXsponR570.03Ag065300.v2.1	SoffiXsponR570.03Ag065300.1.v2.1	antisense	intergenic	2787	convergent	downstream
0	MSTRG.49968	MSTRG.49968.1	SoffiXsponR570.03Ag065400.v2.1	SoffiXsponR570.03Ag065400.3.v2.1	sense	intergenic	5473	same_strand	upstream
1	MSTRG.62119	MSTRG.62119.1	SoffiXsponR570.03Eg287500.v2.1	SoffiXsponR570.03Eg287500.3.v2.1	sense	intergenic	502	same_strand	downstream
0	MSTRG.62119	MSTRG.62119.1	SoffiXsponR570.03Eg287500.v2.1	SoffiXsponR570.03Eg287500.2.v2.1	sense	intergenic	518	same_strand	downstream
0	MSTRG.62119	MSTRG.62119.1	SoffiXsponR570.03Eg287500.v2.1	SoffiXsponR570.03Eg287500.1.v2.1	sense	intergenic	724	same_strand	downstream
0	MSTRG.62119	MSTRG.62119.1	SoffiXsponR570.03Eg287600.v2.1	SoffiXsponR570.03Eg287600.1.v2.1	sense	intergenic	6432	same_strand	downstream
1	MSTRG.44021	MSTRG.44021.1	SoffiXsponR570.02Eg370900.v2.1	SoffiXsponR570.02Eg370900.1.v2.1	strand_unknow	intergenic	2033	unknow strand(s)	upstream
1	MSTRG.79312	MSTRG.79312.1	SoffiXsponR570.05Bg079100.v2.1	SoffiXsponR570.05Bg079100.1.v2.1	antisense	genic	0	containing	exonic
0	MSTRG.79312	MSTRG.79312.1	SoffiXsponR570.05Bg079000.v2.1	SoffiXsponR570.05Bg079000.1.v2.1	sense	intergenic	6465	same_strand	downstream
1	MSTRG.28014	MSTRG.28014.11	SoffiXsponR570.01Fg269000.v2.1	SoffiXsponR570.01Fg269000.1.v2.1	antisense	intergenic	1174	divergent	upstream
1	MSTRG.83718	MSTRG.83718.1	SoffiXsponR570.05Cg315000.v2.1	SoffiXsponR570.05Cg315000.3.v2.1	strand_unknow	intergenic	1465	unknow strand(s)	upstream
0	MSTRG.83718	MSTRG.83718.1	SoffiXsponR570.05Cg315000.v2.1	SoffiXsponR570.05Cg315000.1.v2.1	strand_unknow	intergenic	2352	unknow strand(s)	upstream
0	MSTRG.83718	MSTRG.83718.1	SoffiXsponR570.05Cg315000.v2.1	SoffiXsponR570.05Cg315000.6.v2.1	strand_unknow	intergenic	1907	unknow strand(s)	upstream
0	MSTRG.83718	MSTRG.83718.1	SoffiXsponR570.05Cg315000.v2.1	SoffiXsponR570.05Cg315000.7.v2.1	strand_unknow	intergenic	1897	unknow strand(s)	upstream
0	MSTRG.83718	MSTRG.83718.1	SoffiXsponR570.05Cg315000.v2.1	SoffiXsponR570.05Cg315000.5.v2.1	strand_unknow	intergenic	1787	unknow strand(s)	upstream
0	MSTRG.83718	MSTRG.83718.1	SoffiXsponR570.05Cg315000.v2.1	SoffiXsponR570.05Cg315000.2.v2.1	strand_unknow	intergenic	1897	unknow strand(s)	upstream
0	MSTRG.83718	MSTRG.83718.1	SoffiXsponR570.05Cg315000.v2.1	SoffiXsponR570.05Cg315000.4.v2.1	strand_unknow	intergenic	1545	unknow strand(s)	upstream
0	MSTRG.83718	MSTRG.83718.1	SoffiXsponR570.05Cg315000.v2.1	SoffiXsponR570.05Cg315000.8.v2.1	strand_unknow	intergenic	1897	unknow strand(s)	upstream
1	MSTRG.35353	MSTRG.35353.1	SoffiXsponR570.02Cg063700.v2.1	SoffiXsponR570.02Cg063700.1.v2.1	strand_unknow	intergenic	1103	unknow strand(s)	upstream
0	MSTRG.35353	MSTRG.35353.1	SoffiXsponR570.02Cg063800.v2.1	SoffiXsponR570.02Cg063800.1.v2.1	strand_unknow	intergenic	9119	unknow strand(s)	downstream
0	MSTRG.35353	MSTRG.35353.1	SoffiXsponR570.02Cg063600.v2.1	SoffiXsponR570.02Cg063600.1.v2.1	strand_unknow	intergenic	2613	unknow strand(s)	downstream
0	MSTRG.35353	MSTRG.35353.1	SoffiXsponR570.02Cg063600.v2.1	SoffiXsponR570.02Cg063600.2.v2.1	strand_unknow	intergenic	2738	unknow strand(s)	downstream
1	MSTRG.8334	MSTRG.8334.17	SoffiXsponR570.01Ag053400.v2.1	SoffiXsponR570.01Ag053400.1.v2.1	sense	intergenic	6936	same_strand	downstream
0	MSTRG.8334	MSTRG.8334.17	SoffiXsponR570.01Ag053500.v2.1	SoffiXsponR570.01Ag053500.1.v2.1	sense	intergenic	7159	same_strand	upstream
0	MSTRG.8334	MSTRG.8334.17	SoffiXsponR570.01Ag053600.v2.1	SoffiXsponR570.01Ag053600.1.v2.1	sense	intergenic	9437	same_strand	upstream
0	MSTRG.8334	MSTRG.8334.17	SoffiXsponR570.01Ag053500.v2.1	SoffiXsponR570.01Ag053500.2.v2.1	sense	intergenic	7054	same_strand	upstream
