ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
MSTRG.785.4	698	68	0.42389000000000004	9.568865013122558	1	0.111247	noncoding
MSTRG.785.5	1215	119	0.39559	9.90783977508545	1	0.5	coding
MSTRG.785.6	1215	92	0.35612	10.707441139221192	1	0.130432	noncoding
MSTRG.791.1	516	35	0.39071	4.418060874938965	1	0.0228307	noncoding
MSTRG.791.2	1522	53	0.34103	6.699975776672363	1	0.0190349	noncoding
MSTRG.802.1	1115	76	0.34241999999999995	7.694032859802246	1	0.05475	noncoding
MSTRG.802.2	1003	76	0.36253	7.694032859802246	1	0.0664216	noncoding
MSTRG.805.1	357	27	0.41104	4.162342262268066	1	0.0197871	noncoding
MSTRG.808.1	881	155	0.4063	11.411306953430177	1	0.805802	coding
MSTRG.809.1	956	48	0.45609	10.595524024963382	1	0.0872166	noncoding
MSTRG.814.1	231	24	0.37731000000000003	8.18956394195557	1	0.00552702	noncoding
MSTRG.819.1	436	51	0.40388999999999997	9.697157096862792	1	0.0393438	noncoding
MSTRG.820.1	487	55	0.31735	5.5737112045288075	1	0.0271959	noncoding
MSTRG.822.1	1744	97	0.35818	4.401748085021972	1	0.453322	noncoding
MSTRG.822.2	2227	85	0.36231	6.566460990905762	1	0.12131	noncoding
MSTRG.822.3	1773	97	0.35818	4.401748085021972	1	0.453322	noncoding
MSTRG.826.1	635	133	0.43399000000000004	4.838953590393066	-1	0.096186	noncoding
MSTRG.827.1	1004	99	0.42709	9.443860816955567	1	0.404469	noncoding
MSTRG.830.1	2556	119	0.31120000000000003	11.999967765808105	1	0.112882	noncoding
MSTRG.830.2	2534	119	0.29692	11.999967765808105	1	0.100048	noncoding
MSTRG.837.1	549	115	0.42383	8.736900520324706	1	0.597712	coding
MSTRG.856.1	349	6	0.35563	5.274794960021972	1	1.15747e-05	noncoding
MSTRG.861.1	1802	208	0.33915	9.23588581085205	1	0.936528	coding
MSTRG.865.1	2485	110	0.34657	7.652881431579591	1	0.247492	noncoding
MSTRG.865.2	2233	98	0.44492	10.358344841003415	1	0.5	coding
MSTRG.874.4	1954	44	0.34416	7.836921882629395	1	0.0121983	noncoding
MSTRG.874.5	1879	44	0.34919999999999995	7.836921882629395	1	0.0124743	noncoding
MSTRG.877.1	361	36	0.34726	4.0500284194946286	1	0.0207204	noncoding
MSTRG.880.1	842	77	0.43363	7.786894416809082	1	0.154751	noncoding
MSTRG.881.1	1315	70	0.36494	7.805203437805177	1	0.0506448	noncoding
MSTRG.891.1	510	111	0.44729	10.68210506439209	1	0.667695	coding
MSTRG.892.1	883	65	0.39286	11.999967765808105	1	0.0582817	noncoding
MSTRG.893.1	303	39	0.36855000000000004	9.237046241760254	-1	0.0886023	noncoding
MSTRG.892.2	1413	80	0.31962	11.999967765808105	1	0.0518727	noncoding
MSTRG.894.1	502	81	0.39424	11.999967765808105	1	0.10352	noncoding
MSTRG.895.1	1183	66	0.36854	11.999967765808105	1	0.0477386	noncoding
MSTRG.896.1	349	17	0.41236	9.349672508239745	1	0.0069304	noncoding
MSTRG.898.1	294	15	0.38859	8.51873950958252	1	0.0039982	noncoding
MSTRG.900.1	1436	190	0.34694	11.281467628479003	1	0.755433	coding
MSTRG.901.1	258	9	0.41151	9.500077247619632	1	0.00483268	noncoding
MSTRG.906.1	534	74	0.39157	8.477737617492679	1	0.0850742	noncoding
MSTRG.908.1	294	84	0.39274	9.496273612976076	1	0.149546	noncoding
MSTRG.921.1	835	92	0.35945	11.999967765808105	1	0.0965216	noncoding
MSTRG.924.1	1413	101	0.38755999999999996	9.478996086120606	1	0.270717	noncoding
MSTRG.926.1	311	28	0.43663	5.958283805847168	1	0.00997229	noncoding
MSTRG.927.4	1135	169	0.33731	9.187341117858885	-1	0.174171	noncoding
MSTRG.928.1	1291	185	0.29125	11.311058616638185	1	0.365248	noncoding
MSTRG.928.2	1196	155	0.37373999999999996	11.25277919769287	1	0.654243	coding
MSTRG.929.1	409	27	0.34188	11.999967765808105	1	0.0136056	noncoding
MSTRG.937.1	1117	124	0.43773	11.216032218933105	1	0.727709	coding
MSTRG.946.1	3648	413	0.30801	8.906774711608886	1	0.999921	coding
MSTRG.946.2	2480	413	0.27651000000000003	8.906774711608886	1	0.999314	coding
MSTRG.951.1	894	180	0.31196	11.116879844665526	1	0.488157	noncoding
MSTRG.953.1	993	99	0.41500000000000004	8.330040550231931	1	0.340318	noncoding
MSTRG.953.2	980	99	0.41686	8.330040550231931	1	0.347142	noncoding
MSTRG.953.3	785	99	0.34274000000000004	8.330040550231931	1	0.145086	noncoding
MSTRG.956.1	387	34	0.44388000000000005	4.783365058898925	1	0.0254266	noncoding
MSTRG.957.1	486	94	0.41145	8.398119163513186	-1	0.0735802	noncoding
MSTRG.968.1	1014	72	0.40925999999999996	8.802335929870608	1	0.0987759	noncoding
MSTRG.968.2	975	76	0.42521	9.234789848327637	1	0.155954	noncoding
MSTRG.974.1	825	133	0.43312	10.868160820007322	1	0.802432	coding
MSTRG.977.1	1190	54	0.34675	7.734104347229004	1	0.0198699	noncoding
MSTRG.977.2	1066	54	0.36995999999999996	7.734104347229004	1	0.0234716	noncoding
MSTRG.987.1	1562	151	0.42853	11.6263090133667	1	0.852821	coding
MSTRG.987.2	1020	151	0.40495	11.6263090133667	1	0.745899	coding
MSTRG.987.3	878	151	0.37313	11.6263090133667	1	0.562578	coding
MSTRG.987.4	1176	151	0.43363	11.6263090133667	1	0.871388	coding
MSTRG.987.5	603	107	0.39384	8.880987358093265	1	0.353898	noncoding
MSTRG.987.6	1150	151	0.37808	11.6263090133667	1	0.592098	coding
MSTRG.987.7	440	78	0.37845	8.88124523162842	-1	0.090272	noncoding
MSTRG.988.1	352	10	0.3943	9.500012779235842	1	0.00462409	noncoding
MSTRG.988.2	339	4	0.39554	5.275022315979004	-1	0.0097112	noncoding
MSTRG.987.8	979	151	0.36325	11.6263090133667	1	0.5	coding
MSTRG.987.9	479	77	0.3682	11.92473316192627	1	0.0696003	noncoding
MSTRG.987.10	673	151	0.36325	11.6263090133667	1	0.5	coding
MSTRG.987.11	544	106	0.36325	11.944782829284666	1	0.154457	noncoding
MSTRG.987.12	317	77	0.38743	11.92473316192627	1	0.0858064	noncoding
MSTRG.987.13	325	78	0.40992	8.986328697204591	1	0.135663	noncoding
MSTRG.986.26	565	144	0.43640999999999996	10.097054481506348	1	0.900075	coding
MSTRG.989.1	709	45	0.36689	11.253423881530761	1	0.027167	noncoding
MSTRG.991.1	441	32	0.37661	9.991971015930176	1	0.0140833	noncoding
MSTRG.992.1	667	50	0.35231	11.999967765808105	1	0.0265917	noncoding
MSTRG.992.2	667	50	0.35231	11.999967765808105	1	0.0265917	noncoding
MSTRG.995.1	605	70	0.37434999999999996	6.227586936950684	1	0.0689142	noncoding
MSTRG.995.2	1459	109	0.34568	5.985282325744628	1	0.3493	noncoding
MSTRG.995.3	577	118	0.31061	7.575921440124512	1	0.228171	noncoding
MSTRG.1001.1	297	28	0.29776	10.044254875183103	-1	0.188503	noncoding
MSTRG.1004.1	450	42	0.33482999999999996	4.0500284194946286	1	0.0284239	noncoding
MSTRG.1013.1	312	25	0.36575	5.940265846252441	1	0.00520091	noncoding
MSTRG.1022.1	293	51	0.41980999999999996	9.019594383239745	1	0.0401426	noncoding
MSTRG.1023.1	534	84	0.28331	11.449536705017092	1	0.0586409	noncoding
MSTRG.1029.1	460	57	0.40227999999999997	11.999967765808105	1	0.0485404	noncoding
MSTRG.1034.1	411	37	0.38266999999999995	6.885270881652833	1	0.0101261	noncoding
MSTRG.1035.1	754	173	0.39153	9.938075447082518	1	0.921523	coding
MSTRG.1042.1	3085	170	0.30989	6.307275199890138	1	0.86052	coding
MSTRG.1042.2	2986	170	0.32877	6.307275199890138	1	0.899705	coding
MSTRG.1046.1	480	33	0.41731	8.40347003936768	1	0.0125521	noncoding
MSTRG.1052.1	709	63	0.44936	6.804104804992675	1	0.0830321	noncoding
MSTRG.1058.1	741	79	0.42707	11.869677162170408	-1	0.192177	noncoding
MSTRG.1056.10	803	45	0.4089	8.949968528747561	1	0.0255664	noncoding
MSTRG.1061.1	215	34	0.39298	4.657068824768066	-1	0.0145065	noncoding
MSTRG.1069.1	819	46	0.38216	9.30048313140869	1	0.0229542	noncoding
MSTRG.1069.2	433	56	0.40637999999999996	9.507168769836426	-1	0.08395	noncoding
MSTRG.1070.1	788	106	0.37095	10.60171298980713	1	0.248095	noncoding
MSTRG.1073.1	301	99	0.39476	9.661506080627444	-1	0.126029	noncoding
MSTRG.1074.1	1332	90	0.4111000000000001	11.999967765808105	1	0.179838	noncoding
MSTRG.1074.2	779	88	0.39832999999999996	8.42590503692627	1	0.17782	noncoding
MSTRG.1076.1	772	43	0.40452	8.424422264099121	1	0.0194536	noncoding
MSTRG.1077.1	691	44	0.33151	6.517352104187012	1	0.0119202	noncoding
MSTRG.1088.1	1375	172	0.32076	11.999967765808105	1	0.34051	noncoding
MSTRG.1089.1	609	40	0.34442999999999996	6.049851417541503	1	0.0108928	noncoding
MSTRG.1089.2	604	40	0.34814999999999996	6.049851417541503	1	0.0110453	noncoding
MSTRG.1093.1	842	38	0.3316	9.301643562316894	1	0.0125361	noncoding
MSTRG.1094.1	259	22	0.40679999999999994	7.9385885238647464	-1	0.0285483	noncoding
MSTRG.1096.1	1512	365	0.41290000000000004	11.175288200378418	1	0.999984	coding
MSTRG.1097.1	707	220	0.44863	8.615635490417482	-1	0.296059	noncoding
MSTRG.1098.1	2781	485	0.3951	10.062434959411618	1	1	coding
MSTRG.1110.1	489	93	0.33246	11.758146858215333	1	0.0843653	noncoding
MSTRG.1113.1	961	126	0.39308000000000004	10.255130958557128	-1	0.171721	noncoding
MSTRG.1114.1	274	84	0.39712	11.08832035064697	-1	0.171729	noncoding
MSTRG.1116.1	273	69	0.41357	6.375879859924316	-1	0.0306583	noncoding
MSTRG.1125.1	871	77	0.30607999999999996	8.554132652282718	1	0.0447519	noncoding
MSTRG.1132.1	617	112	0.41082	8.161455726623537	-1	0.082301	noncoding
MSTRG.1133.1	3060	69	0.33679	8.572764015197755	1	0.0396125	noncoding
MSTRG.1131.3	3233	286	0.34467000000000003	8.60074329376221	1	0.99879	coding
MSTRG.1133.2	1059	51	0.30326	5.42581615447998	1	0.0249951	noncoding
MSTRG.1139.1	1623	325	0.45985000000000004	9.268506813049317	1	0.999998	coding
MSTRG.1140.1	333	50	0.35131	8.842822074890137	1	0.0199416	noncoding
MSTRG.1150.1	889	67	0.36711	10.774036979675294	1	0.0609904	noncoding
MSTRG.1150.2	1201	67	0.3843	10.774036979675294	1	0.0725476	noncoding
MSTRG.1150.3	1116	67	0.38256999999999997	10.774036979675294	1	0.0712004	noncoding
MSTRG.1150.4	908	67	0.44327	10.774036979675294	1	0.166424	noncoding
MSTRG.1150.5	1099	67	0.3997	10.774036979675294	1	0.0868815	noncoding
MSTRG.1151.1	763	33	0.32577	6.800751304626464	1	0.0066409	noncoding
MSTRG.1152.1	1199	44	0.38348	4.136935234069824	1	0.0447411	noncoding
MSTRG.1153.1	887	175	0.42971	7.057663536071778	1	0.987516	coding
MSTRG.1157.1	3576	409	0.4153	7.319179725646973	1	1	coding
MSTRG.1157.2	402	26	0.38226999999999994	9.992035484313966	1	0.0111075	noncoding
MSTRG.1169.1	688	84	0.35843	9.504267692565918	1	0.0990748	noncoding
MSTRG.1180.1	787	124	0.43116999999999994	9.01804714202881	1	0.740382	coding
MSTRG.1180.2	855	124	0.45703	9.01804714202881	1	0.82881	coding
MSTRG.1187.1	1041	41	0.35973	4.0500284194946286	-1	0.0151004	noncoding
MSTRG.1193.1	599	45	0.42156	11.999967765808105	1	0.0389974	noncoding
MSTRG.1195.1	2311	83	0.36534999999999995	5.074380683898924	1	0.197927	noncoding
MSTRG.1195.2	2203	83	0.33276	5.074380683898924	1	0.149107	noncoding
MSTRG.1195.3	2289	83	0.31615	5.074380683898924	1	0.139597	noncoding
MSTRG.1195.4	2236	83	0.34821	5.074380683898924	1	0.167396	noncoding
MSTRG.1195.5	1034	83	0.34797	5.074380683898924	1	0.167044	noncoding
MSTRG.1196.1	1021	116	0.38171	11.344775581359862	1	0.327976	noncoding
MSTRG.1197.1	3133	50	0.28432	9.22563533782959	1	0.0193966	noncoding
MSTRG.1197.2	3108	50	0.31137000000000004	9.22563533782959	1	0.0187201	noncoding
MSTRG.1197.3	2645	50	0.28267000000000003	9.22563533782959	1	0.0195379	noncoding
MSTRG.1197.4	2669	50	0.31137000000000004	9.22563533782959	1	0.0187201	noncoding
MSTRG.1197.5	3645	96	0.33359000000000005	7.980557441711427	1	0.118496	noncoding
MSTRG.1198.1	951	120	0.39698999999999995	8.614668464660646	1	0.541553	coding
MSTRG.1204.1	206	26	0.39347	8.40347003936768	-1	0.0421294	noncoding
MSTRG.1206.1	1058	31	0.31117	10.751795387268068	1	0.0153173	noncoding
MSTRG.1207.1	2082	121	0.34229	11.999967765808105	1	0.168658	noncoding
MSTRG.1209.1	573	67	0.42964	10.24455814361572	1	0.127914	noncoding
MSTRG.1210.1	2968	91	0.28895000000000004	9.295519065856933	1	0.0675903	noncoding
MSTRG.1210.2	2786	91	0.31917	9.295519065856933	1	0.0841601	noncoding
MSTRG.1211.1	354	94	0.46094000000000007	5.116555213928222	-1	0.0556009	noncoding
MSTRG.1212.1	594	119	0.32823	11.704702568054199	-1	0.146499	noncoding
MSTRG.1217.1	762	125	0.413	4.188601875305175	1	0.939855	coding
MSTRG.1218.1	946	67	0.33553999999999995	11.905714988708493	1	0.0415457	noncoding
MSTRG.1233.1	438	95	0.40175999999999995	5.1806127548217775	1	0.45501	noncoding
MSTRG.1236.1	583	80	0.3526	10.505332756042481	1	0.0843504	noncoding
MSTRG.1237.1	982	83	0.32486000000000004	7.613435173034668	1	0.0652024	noncoding
MSTRG.1237.2	972	79	0.42202	10.287171745300292	1	0.190925	noncoding
MSTRG.1237.3	1167	83	0.39532999999999996	7.613435173034668	1	0.136307	noncoding
MSTRG.1237.4	1325	73	0.32016	8.650899696350098	1	0.0418488	noncoding
MSTRG.1240.1	566	48	0.33795000000000003	6.193313026428222	1	0.0158891	noncoding
MSTRG.1241.1	683	72	0.40353	9.660861396789553	1	0.103559	noncoding
MSTRG.1242.1	1532	108	0.35051999999999994	6.725325965881347	1	0.285713	noncoding
MSTRG.1242.2	1166	119	0.40499999999999997	11.270443534851072	1	0.480711	noncoding
MSTRG.1242.3	1274	108	0.35263999999999995	5.63549518585205	1	0.401078	noncoding
MSTRG.1244.1	632	68	0.28431	10.522159004211428	1	0.0406858	noncoding
MSTRG.1245.1	814	23	0.39254999999999995	6.499732017517089	1	0.0049028	noncoding
MSTRG.1245.2	767	23	0.46486	6.499732017517089	1	0.00715858	noncoding
MSTRG.1248.1	396	115	0.42816	4.97604923248291	1	0.835863	coding
MSTRG.1250.1	1644	194	0.35764	7.620881080627441	1	0.966951	coding
MSTRG.1258.1	462	27	0.32720000000000005	7.975528907775878	1	0.00550141	noncoding
MSTRG.1259.1	411	50	0.39076	4.305235481262208	1	0.0633988	noncoding
MSTRG.1259.2	485	39	0.47891000000000006	4.05804271697998	1	0.0441758	noncoding
MSTRG.1266.1	907	129	0.35777	4.749261665344237	1	0.821824	coding
MSTRG.1270.1	908	90	0.41976	9.918090248107909	1	0.27776	noncoding
MSTRG.1287.1	495	76	0.42716	4.492349433898925	1	0.340043	noncoding
MSTRG.1288.1	638	45	0.41322000000000003	4.0500284194946286	1	0.0709089	noncoding
MSTRG.1288.2	620	43	0.39354999999999996	4.716124534606934	1	0.0327066	noncoding
MSTRG.1299.1	2018	55	0.30825	9.661699485778808	1	0.0244558	noncoding
MSTRG.1299.2	1489	55	0.347	9.661699485778808	1	0.0287222	noncoding
MSTRG.1324.1	581	151	0.38909	6.821724891662597	-1	0.0997015	noncoding
MSTRG.1330.1	586	51	0.35269	8.737803077697755	1	0.0205776	noncoding
MSTRG.1332.1	445	90	0.43085	11.942139625549316	-1	0.203838	noncoding
MSTRG.1338.1	417	32	0.32247000000000003	10.639878273010254	-1	0.185871	noncoding
MSTRG.1346.1	934	70	0.32093000000000005	11.999967765808105	1	0.041343	noncoding
MSTRG.1346.2	1604	72	0.34033	8.583078956604005	1	0.0463287	noncoding
MSTRG.1346.3	935	70	0.35804	11.999967765808105	1	0.0498486	noncoding
MSTRG.1346.4	1385	72	0.32221	8.583078956604005	1	0.040517	noncoding
MSTRG.1353.1	675	51	0.34365999999999997	9.09901943206787	1	0.0211087	noncoding
MSTRG.1363.1	572	62	0.39709	8.807944679260256	1	0.0522326	noncoding
MSTRG.1366.1	1944	84	0.33946	10.215289497375487	1	0.0844002	noncoding
MSTRG.1366.2	2177	71	0.32878	9.884695625305174	1	0.0479722	noncoding
MSTRG.1367.1	3526	70	0.36161	10.034906959533693	1	0.062038	noncoding
MSTRG.1367.2	975	94	0.32183	10.060823249816895	1	0.0976623	noncoding
MSTRG.1368.1	382	24	0.37	9.186696434020995	1	0.00731365	noncoding
MSTRG.1371.1	676	45	0.40559	4.505592918395997	1	0.0479983	noncoding
MSTRG.1374.1	1084	111	0.36162	11.807465171813966	1	0.185285	noncoding
MSTRG.1376.1	1959	268	0.43506000000000006	8.841081428527833	1	0.999908	coding
MSTRG.1376.2	1779	432	0.45454	9.602066230773925	1	1	coding
MSTRG.1376.3	1789	432	0.46224	9.602066230773925	1	1	coding
MSTRG.1376.4	2101	540	0.45757	9.615862464904787	1	1	coding
MSTRG.1376.5	1774	432	0.45454	9.602066230773925	1	1	coding
MSTRG.1376.6	1947	268	0.35362	8.841081428527833	1	0.997769	coding
MSTRG.1376.7	1809	457	0.45497	9.636492347717283	1	1	coding
MSTRG.1376.8	1787	427	0.46099999999999997	9.318534278869631	1	1	coding
MSTRG.1376.9	1711	432	0.45702	9.602066230773925	1	1	coding
MSTRG.1376.10	2100	535	0.45086	9.413689613342285	1	1	coding
MSTRG.1376.11	1766	427	0.46099999999999997	9.318534278869631	1	1	coding
MSTRG.1377.1	2284	535	0.47724	6.091287040710449	1	1	coding
MSTRG.1377.2	3812	1081	0.48745000000000005	6.123742103576659	1	1	coding
MSTRG.1377.3	4578	1104	0.47534	6.1400548934936525	1	1	coding
MSTRG.1377.4	3828	1048	0.45401	6.106292533874511	1	1	coding
MSTRG.1378.1	376	60	0.40617	11.829448890686034	1	0.0608119	noncoding
MSTRG.1380.1	558	96	0.37906999999999996	9.749118614196775	1	0.203922	noncoding
MSTRG.1382.7	943	130	0.32373999999999997	11.999967765808105	1	0.162707	noncoding
MSTRG.1383.3	602	15	0.37305000000000005	8.343836784362793	1	0.00357104	noncoding
MSTRG.1392.1	748	201	0.46489	4.839806175231933	1	0.999568	coding
MSTRG.1392.2	1098	168	0.37929	4.487745475769043	1	0.990513	coding
MSTRG.1393.1	1382	93	0.37285	11.943557929992675	1	0.119349	noncoding
MSTRG.1397.1	2040	90	0.28999	6.240830421447753	1	0.110101	noncoding
MSTRG.1398.1	1491	114	0.32103	9.0516996383667	1	0.185774	noncoding
MSTRG.1398.2	1137	96	0.39426000000000005	9.63662128448486	1	0.246646	noncoding
MSTRG.1398.3	1098	96	0.3709	9.63662128448486	1	0.183607	noncoding
MSTRG.1398.4	1056	96	0.34524999999999995	9.63662128448486	1	0.134134	noncoding
MSTRG.1398.5	1031	96	0.27931	9.63662128448486	1	0.0752156	noncoding
MSTRG.1398.6	1368	114	0.29873	9.0516996383667	1	0.145407	noncoding
MSTRG.1398.7	1032	96	0.34524999999999995	9.63662128448486	1	0.134134	noncoding
MSTRG.1399.1	932	54	0.36724999999999997	4.94279842376709	1	0.0432568	noncoding
MSTRG.1403.1	921	61	0.27705	11.6381067276001	1	0.0396573	noncoding
MSTRG.1403.2	717	61	0.33721	11.6381067276001	1	0.0378911	noncoding
MSTRG.1405.1	1088	61	0.30575	11.6381067276001	1	0.0357133	noncoding
MSTRG.1405.2	950	61	0.30339000000000005	11.6381067276001	1	0.0357806	noncoding
MSTRG.1408.1	551	70	0.40036	11.035133934020994	1	0.0975907	noncoding
MSTRG.1408.2	1492	82	0.32792	8.322884559631351	1	0.0625158	noncoding
MSTRG.1415.1	615	121	0.43893999999999994	5.645555686950684	-1	0.0711233	noncoding
MSTRG.1417.1	599	28	0.37766000000000005	4.316091728210449	1	0.0135816	noncoding
MSTRG.1427.1	1575	402	0.45074000000000003	9.266121482849119	1	1	coding
MSTRG.1428.1	481	136	0.37921	4.6791791915893555	1	0.919683	coding
MSTRG.1429.1	878	36	0.34107	5.943107795715332	1	0.00888478	noncoding
MSTRG.1438.4	2285	312	0.38494	5.733371925354004	1	0.999997	coding
MSTRG.1438.5	2148	516	0.43413	6.447496986389159	1	1	coding
MSTRG.1439.1	926	163	0.44911	6.227643775939941	1	0.985944	coding
MSTRG.1440.1	1786	330	0.37612	5.803397560119628	1	0.999998	coding
MSTRG.1440.2	2275	312	0.39351	5.608269309997559	1	0.999998	coding
MSTRG.1445.1	687	62	0.36273	11.699416160583493	1	0.0444283	noncoding
MSTRG.1450.10	2145	516	0.43413	6.263111305236817	1	1	coding
MSTRG.1450.9	1848	516	0.46955	6.263111305236817	1	1	coding
MSTRG.1450.11	2273	312	0.40345	5.733371925354004	1	0.999998	coding
MSTRG.1451.1	1026	112	0.39194999999999997	11.357862663269042	1	0.336097	noncoding
MSTRG.1453.1	455	56	0.39491	11.999967765808105	1	0.0431136	noncoding
MSTRG.1455.1	516	57	0.31777	6.521444511413574	1	0.0224349	noncoding
MSTRG.1459.1	585	132	0.39391999999999994	11.999967765808105	-1	0.198854	noncoding
MSTRG.1460.1	298	42	0.36068	7.800174903869629	1	0.0119323	noncoding
MSTRG.1463.1	1412	38	0.37715	7.943423652648927	1	0.0109498	noncoding
MSTRG.1464.1	311	22	0.46064	5.265359687805175	1	0.00875027	noncoding
MSTRG.1471.1	1467	51	0.3979	5.847618293762206	1	0.0328442	noncoding
MSTRG.1471.2	1150	51	0.40005999999999997	5.847618293762206	1	0.0335382	noncoding
MSTRG.1473.1	597	105	0.40738	4.316887474060059	1	0.76887	coding
MSTRG.1474.1	461	39	0.33287999999999995	10.129224205017088	1	0.0165695	noncoding
MSTRG.1476.1	3138	70	0.31958	6.2109899520874015	1	0.0460154	noncoding
MSTRG.1476.2	3098	70	0.32421	6.2109899520874015	1	0.0467154	noncoding
MSTRG.1481.1	544	58	0.44847	5.229835319519042	1	0.0946522	noncoding
MSTRG.1482.1	1669	45	0.35040000000000004	8.88685398101807	1	0.0160416	noncoding
MSTRG.1482.2	1457	45	0.343	8.88685398101807	1	0.0154954	noncoding
MSTRG.1483.1	925	100	0.45472	11.999967765808105	1	0.493636	noncoding
MSTRG.1486.1	712	92	0.33261	9.970180702209472	1	0.102166	noncoding
MSTRG.1489.1	328	16	0.39231	9.496338081359863	1	0.00614076	noncoding
MSTRG.1494.1	938	150	0.4606	5.842445945739747	1	0.974296	coding
MSTRG.1494.2	966	63	0.35803999999999997	9.100373268127441	1	0.0391071	noncoding
MSTRG.1496.1	402	69	0.33812	8.23746395111084	1	0.0388602	noncoding
MSTRG.1496.2	658	70	0.34567000000000003	8.579533195495607	1	0.0444481	noncoding
MSTRG.1500.1	1548	51	0.29758000000000007	5.998355293273924	1	0.0207405	noncoding
MSTRG.1506.1	233	75	0.37977	9.862647438049319	-1	0.124853	noncoding
MSTRG.1507.1	343	20	0.38702000000000003	8.804141044616703	1	0.0056632	noncoding
MSTRG.1517.1	310	42	0.40345000000000003	10.01279430389404	1	0.0274591	noncoding
MSTRG.1518.1	258	62	0.32167	11.999967765808105	1	0.0342863	noncoding
MSTRG.1519.1	494	14	0.34877	7.933495521545411	1	0.00291592	noncoding
MSTRG.1523.1	324	2	0.34524999999999995	5.275022315979004	1	7.2063e-06	noncoding
MSTRG.1528.1	2178	148	0.30221000000000003	9.132091712951663	1	0.364498	noncoding
MSTRG.1528.2	1966	103	0.34956	8.616086769104008	1	0.182045	noncoding
MSTRG.1529.1	2141	218	0.3178	11.61476917266846	1	0.678448	coding
MSTRG.1529.2	3086	218	0.32407	11.514134025573732	1	0.740366	coding
MSTRG.1529.3	2178	274	0.30982	11.28643169403076	1	0.90101	coding
MSTRG.1529.4	690	73	0.34403	6.244411277770996	1	0.0605219	noncoding
MSTRG.1530.1	3003	169	0.33451	11.935305976867674	1	0.410538	noncoding
MSTRG.1530.2	1935	169	0.33426	11.935305976867674	1	0.409042	noncoding
MSTRG.1530.3	660	46	0.45249	10.612092399597167	1	0.0744291	noncoding
